Trip ID,Category,Trip Date,From Airport,To Airport,Distance Km,Unit,Nights,Employee Region
T-005051,Flight,2026-01-12,LHR,SIN,10891,km,,India
T-005052,Ground,2026-01-13,,,106,km,,Singapore
T-005053,Flight,2026-01-14,BOM,JFK,2448,km,,Singapore
T-005054,Flight,2026-01-15,JFK,BLR,7133,km,,India
T-005055,Ground,2026-01-16,,,73,km,,India
T-005056,Flight,2026-01-17,JFK,LHR,,km,,Singapore
T-005057,Flight,2026-01-18,BOM,SIN,11814,km,,UK
T-005058,Hotel,2026-01-19,,,,km,6,UK
T-005059,Hotel,2026-01-20,,,,km,1,Singapore
T-005060,Flight,2026-01-21,BOM,BLR,,km,,UK
T-005061,Ground,2026-01-22,,,65,km,,Singapore
T-005062,Ground,2026-01-23,,,91,km,,UK
T-005063,Flight,2026-01-24,SFO,BOM,541,km,,UK
T-005064,Ground,2026-01-25,,,105,km,,US
T-005065,Ground,2026-01-26,,,26,km,,US
T-005066,Hotel,2026-01-27,,,,km,3,India
T-005067,Flight,2026-01-28,SFO,SIN,2925,km,,India
T-005068,Hotel,2026-01-29,,,,km,10,US
T-005069,Ground,2026-01-30,,,97,km,,US
T-005070,Ground,2026-01-31,,,104,km,,UK
T-005071,Ground,2026-02-01,,,6,km,,UK
T-005072,Ground,2026-02-02,,,55,km,,US
T-005073,Ground,2026-02-03,,,42,km,,Singapore
T-005074,Hotel,2026-02-04,,,,km,6,UK
T-005075,Hotel,2026-02-05,,,,km,1,India
T-005076,Hotel,2026-02-06,,,,km,8,UK
T-005077,Ground,2026-02-07,,,94,km,,Singapore
T-005078,Flight,2026-02-08,SIN,BOM,5618,km,,UK
T-005079,Hotel,2026-02-09,,,,km,1,Singapore
T-005080,Ground,2026-02-10,,,89,km,,India
T-005081,Hotel,2026-02-11,,,,km,3,Singapore
T-005082,Flight,2026-02-12,JFK,BLR,4236,km,,UAE
T-005083,Flight,2026-02-13,SIN,SFO,3490,km,,US
T-005084,Ground,2026-02-14,,,71,km,,Singapore
T-005085,Ground,2026-02-15,,,123,km,,Singapore
T-005086,Ground,2026-02-16,,,95,km,,Singapore
T-005087,Hotel,2026-02-17,,,,km,1,India
T-005088,Ground,2026-02-18,,,146,km,,Singapore
T-005089,Ground,2026-02-19,,,129,km,,UAE
T-005090,Flight,2026-02-20,DXB,JFK,1485,km,,US
T-005091,Flight,2026-02-21,BLR,BOM,10035,km,,UK
T-005092,Hotel,2026-02-22,,,,km,1,UAE
T-005093,Ground,2026-02-23,,,59,km,,UAE
T-005094,Hotel,2026-02-24,,,,km,2,India
T-005095,Hotel,2026-02-25,,,,km,8,Singapore
T-005096,Hotel,2026-02-26,,,,km,11,Singapore
T-005097,Ground,2026-02-27,,,77,km,,US
T-005098,Hotel,2026-02-28,,,,km,11,UK
T-005099,Hotel,2026-03-01,,,,km,8,UK
T-005100,Ground,2026-03-02,,,50,km,,India
T-005101,Hotel,2026-03-03,,,,km,5,US
T-005102,Ground,2026-03-04,,,55,km,,UAE
T-005103,Hotel,2026-03-05,,,,km,5,Singapore
T-005104,Hotel,2026-03-06,,,,km,11,India
T-005105,Hotel,2026-03-07,,,,km,3,US
T-005106,Hotel,2026-03-08,,,,km,8,India
T-005107,Flight,2026-03-09,SFO,LHR,9088,km,,UAE
T-005108,Ground,2026-03-10,,,154,km,,UAE
T-005109,Ground,2026-03-11,,,28,km,,US
T-005110,Ground,2026-03-12,,,91,km,,UK
T-005111,Ground,2026-03-13,,,39,km,,US
T-005112,Hotel,2026-03-14,,,,km,2,UAE
T-005113,Hotel,2026-03-15,,,,km,1,US
T-005114,Flight,2026-03-16,SIN,SFO,8831,km,,US
T-005115,Flight,2026-03-17,BLR,DEL,7647,km,,India
T-005116,Flight,2026-03-18,DEL,SFO,,km,,UAE
T-005117,Hotel,2026-03-19,,,,km,12,UK
T-005118,Hotel,2026-03-20,,,,km,9,US
T-005119,Hotel,2026-03-21,,,,km,1,UAE
T-005120,Hotel,2026-03-22,,,,km,5,India
T-005121,Flight,2026-03-23,LHR,BLR,12072,km,,Singapore
T-005122,Hotel,2026-03-24,,,,km,3,UK
T-005123,Flight,2026-03-25,LHR,SFO,7401,km,,US
T-005124,Hotel,2026-03-26,,,,km,9,Singapore
T-005125,Ground,2026-03-27,,,106,km,,US
T-005126,Ground,2026-03-28,,,106,km,,US
T-005127,Ground,2026-03-29,,,24,km,,US
T-005128,Ground,2026-03-30,,,101,km,,Singapore
T-005129,Ground,2026-03-31,,,75,km,,UAE
T-005130,Flight,2026-04-01,SIN,DEL,12295,km,,US
T-005131,Hotel,2026-04-02,,,,km,3,UK
T-005132,Hotel,2026-04-03,,,,km,5,Singapore
T-005133,Flight,2026-04-04,SIN,DXB,11696,km,,US
T-005134,Ground,2026-04-05,,,179,km,,UAE
T-005135,Flight,2026-04-06,BLR,LHR,5544,km,,Singapore
T-005136,Ground,2026-04-07,,,153,km,,India
T-005137,Hotel,2026-04-08,,,,km,7,UK
T-005138,Hotel,2026-04-09,,,,km,10,US
T-005139,Ground,2026-04-10,,,40,km,,India
T-005140,Hotel,2026-04-11,,,,km,4,India
T-005141,Ground,2026-04-12,,,114,km,,Singapore
T-005142,Ground,2026-04-13,,,60,km,,US
T-005143,Flight,2026-04-14,SIN,JFK,11842,km,,UK
T-005144,Hotel,2026-04-15,,,,km,10,Singapore
T-005145,Ground,2026-04-16,,,179,km,,UK
T-005146,Hotel,2026-04-17,,,,km,2,UAE
T-005147,Ground,2026-04-18,,,178,km,,Singapore
T-005148,Ground,2026-04-19,,,49,km,,Singapore
T-005149,Ground,2026-04-20,,,110,km,,UK
T-005150,Ground,2026-04-21,,,26,km,,US
T-005151,Ground,2026-04-22,,,20,km,,US
T-005152,Hotel,2026-04-23,,,,km,5,US
T-005153,Hotel,2026-04-24,,,,km,4,Singapore
T-005154,Hotel,2026-04-25,,,,km,5,UK
T-005155,Hotel,2026-04-26,,,,km,6,India
T-005156,Flight,2026-04-27,LHR,DXB,,km,,India
T-005157,Flight,2026-04-28,DEL,DXB,12486,km,,India
T-005158,Flight,2026-04-29,DEL,SFO,2161,km,,Singapore
T-005159,Flight,2026-04-30,LHR,SIN,1484,km,,India
T-005160,Flight,2026-05-01,BLR,DXB,,km,,Singapore
T-005161,Hotel,2026-05-02,,,,km,8,Singapore
T-005162,Flight,2026-05-03,LHR,BLR,4053,km,,UK
T-005163,Ground,2026-05-04,,,36,km,,India
T-005164,Hotel,2026-05-05,,,,km,3,UAE
T-005165,Hotel,2026-05-06,,,,km,1,UK
T-005166,Ground,2026-05-07,,,101,km,,Singapore
T-005167,Flight,2026-05-08,SFO,LHR,6830,km,,Singapore
T-005168,Flight,2026-05-09,DEL,JFK,,km,,UK
T-005169,Hotel,2026-05-10,,,,km,7,UK
T-005170,Flight,2026-05-11,DXB,JFK,1612,km,,US
T-005171,Flight,2026-05-12,SIN,LHR,8687,km,,India
T-005172,Hotel,2026-05-13,,,,km,11,India
T-005173,Hotel,2026-05-14,,,,km,10,India
T-005174,Hotel,2026-05-15,,,,km,9,Singapore
T-005175,Hotel,2026-05-16,,,,km,2,UK
T-005176,Ground,2026-05-17,,,92,km,,US
T-005177,Ground,2026-05-18,,,17,km,,UK
T-005178,Ground,2026-05-19,,,77,km,,India
T-005179,Hotel,2026-05-20,,,,km,3,UAE
T-005180,Ground,2026-05-21,,,178,km,,UAE
T-005181,Flight,2026-05-22,BOM,DXB,846,km,,US
T-005182,Flight,2026-05-23,BLR,SIN,2051,km,,US
T-005183,Ground,2026-05-24,,,127,km,,US
T-005184,Hotel,2026-05-25,,,,km,4,US
T-005185,Ground,2026-05-26,,,119,km,,US
T-005186,Flight,2026-05-27,BLR,LHR,7790,km,,US
T-005187,Ground,2026-05-28,,,87,km,,UK
T-005188,Hotel,2026-05-29,,,,km,3,US
T-005189,Hotel,2026-05-30,,,,km,1,UAE
T-005190,Ground,2026-05-31,,,78,km,,Singapore
T-005191,Ground,2026-06-01,,,171,km,,India
T-005192,Hotel,2026-06-02,,,,km,11,India
T-005193,Flight,2026-06-03,SIN,SFO,3711,km,,UK
T-005194,Hotel,2026-06-04,,,,km,12,Singapore
T-005195,Flight,2026-06-05,LHR,JFK,1384,km,,US
T-005196,Ground,2026-06-06,,,78,km,,Singapore
T-005197,Flight,2026-06-07,BOM,DEL,3258,km,,UAE
T-005198,Hotel,2026-06-08,,,,km,9,US
T-005199,Hotel,2026-06-09,,,,km,11,UK
T-005200,Flight,2026-06-10,DEL,SIN,,km,,UAE
T-005201,Ground,2026-06-11,,,56,km,,Singapore
T-005202,Flight,2026-06-12,SIN,SFO,758,km,,India
T-005203,Hotel,2026-06-13,,,,km,9,UAE
T-005204,Hotel,2026-06-14,,,,km,6,US
T-005205,Flight,2026-06-15,DXB,DEL,9699,km,,India
T-005206,Flight,2026-06-16,SIN,BLR,10392,km,,US
T-005207,Ground,2026-06-17,,,56,km,,UAE
T-005208,Flight,2026-06-18,SFO,LHR,,km,,UAE
T-005209,Hotel,2026-06-19,,,,km,2,US
T-005210,Ground,2026-06-20,,,91,km,,US
T-005211,Hotel,2026-06-21,,,,km,8,India
T-005212,Hotel,2026-06-22,,,,km,6,UAE
T-005213,Hotel,2026-06-23,,,,km,11,Singapore
T-005214,Flight,2026-06-24,LHR,BOM,8319,km,,UAE
T-005215,Ground,2026-06-25,,,29,km,,India
T-005216,Flight,2026-06-26,DEL,BLR,,km,,UAE
T-005217,Flight,2026-06-27,BOM,LHR,4373,km,,Singapore
T-005218,Flight,2026-06-28,DXB,DEL,10327,km,,Singapore
T-005219,Ground,2026-06-29,,,117,km,,UK
T-005220,Ground,2026-01-01,,,180,km,,UK
T-005221,Ground,2026-01-02,,,27,km,,Singapore
T-005222,Hotel,2026-01-03,,,,km,8,Singapore
T-005223,Ground,2026-01-04,,,63,km,,UK
T-005224,Hotel,2026-01-05,,,,km,8,Singapore
T-005225,Flight,2026-01-06,LHR,BLR,8489,km,,UAE
T-005226,Ground,2026-01-07,,,110,km,,India
T-005227,Hotel,2026-01-08,,,,km,12,Singapore
T-005228,Hotel,2026-01-09,,,,km,7,Singapore
T-005229,Ground,2026-01-10,,,29,km,,US
T-005230,Hotel,2026-01-11,,,,km,2,UAE
T-005231,Hotel,2026-01-12,,,,km,2,UAE
T-005232,Flight,2026-01-13,DEL,SIN,,km,,Singapore
T-005233,Ground,2026-01-14,,,134,km,,UK
T-005234,Hotel,2026-01-15,,,,km,6,UAE
T-005235,Hotel,2026-01-16,,,,km,6,US
T-005236,Hotel,2026-01-17,,,,km,10,Singapore
T-005237,Flight,2026-01-18,DEL,LHR,3064,km,,Singapore
T-005238,Ground,2026-01-19,,,65,km,,US
T-005239,Ground,2026-01-20,,,111,km,,Singapore
T-005240,Hotel,2026-01-21,,,,km,9,UAE
T-005241,Hotel,2026-01-22,,,,km,2,UAE
T-005242,Ground,2026-01-23,,,92,km,,India
T-005243,Flight,2026-01-24,DXB,LHR,7198,km,,UK
T-005244,Flight,2026-01-25,SFO,SIN,,km,,UAE
T-005245,Hotel,2026-01-26,,,,km,10,UK
T-005246,Flight,2026-01-27,LHR,SFO,8143,km,,UK
T-005247,Hotel,2026-01-28,,,,km,6,US
T-005248,Hotel,2026-01-29,,,,km,4,Singapore
T-005249,Ground,2026-01-30,,,56,km,,US
T-005250,Hotel,2026-01-31,,,,km,12,UAE
T-005251,Ground,2026-02-01,,,71,km,,US
T-005252,Flight,2026-02-02,SFO,LHR,,km,,UK
T-005253,Hotel,2026-02-03,,,,km,8,India
T-005254,Flight,2026-02-04,DXB,DEL,11758,km,,UK
T-005255,Hotel,2026-02-05,,,,km,7,India
T-005256,Flight,2026-02-06,SFO,JFK,,km,,UK
T-005257,Flight,2026-02-07,SFO,DEL,10153,km,,India
T-005258,Hotel,2026-02-08,,,,km,12,UK
T-005259,Ground,2026-02-09,,,122,km,,India
T-005260,Flight,2026-02-10,DEL,LHR,,km,,UK
T-005261,Ground,2026-02-11,,,148,km,,US
T-005262,Ground,2026-02-12,,,8,km,,UK
T-005263,Hotel,2026-02-13,,,,km,4,Singapore
T-005264,Flight,2026-02-14,DEL,SIN,,km,,UAE
T-005265,Flight,2026-02-15,LHR,BOM,11702,km,,Singapore
T-005266,Flight,2026-02-16,JFK,SFO,505,km,,UAE
T-005267,Flight,2026-02-17,BLR,SIN,11825,km,,UAE
T-005268,Ground,2026-02-18,,,144,km,,US
T-005269,Flight,2026-02-19,DXB,SIN,7677,km,,Singapore
T-005270,Hotel,2026-02-20,,,,km,8,US
T-005271,Ground,2026-02-21,,,165,km,,US
T-005272,Flight,2026-02-22,SFO,JFK,,km,,UAE
T-005273,Ground,2026-02-23,,,90,km,,UAE
T-005274,Ground,2026-02-24,,,38,km,,Singapore
T-005275,Ground,2026-02-25,,,59,km,,UK
T-005276,Flight,2026-02-26,SIN,SFO,,km,,Singapore
T-005277,Ground,2026-02-27,,,143,km,,UK
T-005278,Flight,2026-02-28,DXB,BOM,9330,km,,Singapore
T-005279,Flight,2026-03-01,LHR,BLR,9729,km,,US
T-005280,Hotel,2026-03-02,,,,km,2,India
T-005281,Flight,2026-03-03,DXB,BLR,5899,km,,India
T-005282,Ground,2026-03-04,,,140,km,,UK
T-005283,Hotel,2026-03-05,,,,km,12,Singapore
T-005284,Flight,2026-03-06,DXB,BOM,,km,,Singapore
T-005285,Hotel,2026-03-07,,,,km,8,US
T-005286,Hotel,2026-03-08,,,,km,7,US
T-005287,Ground,2026-03-09,,,132,km,,UAE
T-005288,Ground,2026-03-10,,,108,km,,India
T-005289,Flight,2026-03-11,SFO,JFK,7423,km,,UK
T-005290,Hotel,2026-03-12,,,,km,9,UK
T-005291,Hotel,2026-03-13,,,,km,10,US
T-005292,Flight,2026-03-14,SFO,LHR,,km,,Singapore
T-005293,Ground,2026-03-15,,,158,km,,Singapore
T-005294,Ground,2026-03-16,,,26,km,,Singapore
T-005295,Hotel,2026-03-17,,,,km,6,India
T-005296,Flight,2026-03-18,SFO,DXB,,km,,US
T-005297,Hotel,2026-03-19,,,,km,12,India
T-005298,Hotel,2026-03-20,,,,km,8,UK
T-005299,Hotel,2026-03-21,,,,km,7,UAE
T-005300,Flight,2026-03-22,DXB,SIN,,km,,US
T-005301,Hotel,2026-03-23,,,,km,3,UK
T-005302,Flight,2026-03-24,BLR,SIN,7177,km,,India
T-005303,Hotel,2026-03-25,,,,km,10,UAE
T-005304,Ground,2026-03-26,,,173,km,,India
T-005305,Ground,2026-03-27,,,59,km,,Singapore
T-005306,Hotel,2026-03-28,,,,km,3,UK
T-005307,Ground,2026-03-29,,,17,km,,UK
T-005308,Ground,2026-03-30,,,171,km,,UAE
T-005309,Flight,2026-03-31,LHR,DEL,713,km,,UK
T-005310,Hotel,2026-04-01,,,,km,12,US
T-005311,Flight,2026-04-02,LHR,SFO,10168,km,,US
T-005312,Ground,2026-04-03,,,139,km,,UK
T-005313,Ground,2026-04-04,,,92,km,,UK
T-005314,Flight,2026-04-05,JFK,DXB,10206,km,,UAE
T-005315,Flight,2026-04-06,LHR,DXB,11236,km,,UAE
T-005316,Ground,2026-04-07,,,71,km,,India
T-005317,Flight,2026-04-08,JFK,DXB,6202,km,,UK
T-005318,Flight,2026-04-09,SIN,JFK,3448,km,,US
T-005319,Hotel,2026-04-10,,,,km,5,UAE
T-005320,Ground,2026-04-11,,,34,km,,UAE
T-005321,Hotel,2026-04-12,,,,km,12,UAE
T-005322,Hotel,2026-04-13,,,,km,3,US
T-005323,Hotel,2026-04-14,,,,km,4,Singapore
T-005324,Ground,2026-04-15,,,151,km,,UAE
T-005325,Hotel,2026-04-16,,,,km,4,UAE
T-005326,Ground,2026-04-17,,,8,km,,US
T-005327,Flight,2026-04-18,BLR,DXB,395,km,,UAE
T-005328,Ground,2026-04-19,,,107,km,,US
T-005329,Hotel,2026-04-20,,,,km,9,Singapore
T-005330,Hotel,2026-04-21,,,,km,2,UAE
T-005331,Ground,2026-04-22,,,7,km,,UK
T-005332,Ground,2026-04-23,,,180,km,,US
T-005333,Hotel,2026-04-24,,,,km,3,UK
T-005334,Flight,2026-04-25,SFO,BOM,9021,km,,Singapore
T-005335,Hotel,2026-04-26,,,,km,7,UAE
T-005336,Flight,2026-04-27,DEL,SFO,,km,,UAE
T-005337,Flight,2026-04-28,LHR,SIN,2717,km,,US
T-005338,Hotel,2026-04-29,,,,km,2,Singapore
T-005339,Flight,2026-04-30,LHR,JFK,9750,km,,UK
T-005340,Flight,2026-05-01,DXB,JFK,,km,,UAE
T-005341,Ground,2026-05-02,,,52,km,,Singapore
T-005342,Ground,2026-05-03,,,18,km,,UAE
T-005343,Hotel,2026-05-04,,,,km,1,Singapore
T-005344,Ground,2026-05-05,,,16,km,,India
T-005345,Ground,2026-05-06,,,164,km,,UAE
T-005346,Ground,2026-05-07,,,68,km,,India
T-005347,Hotel,2026-05-08,,,,km,8,UK
T-005348,Flight,2026-05-09,LHR,BOM,,km,,Singapore
T-005349,Ground,2026-05-10,,,52,km,,UAE
T-005350,Flight,2026-05-11,DEL,LHR,2288,km,,India
T-005351,Flight,2026-05-12,BLR,DEL,8849,km,,US
T-005352,Ground,2026-05-13,,,44,km,,UK
T-005353,Hotel,2026-05-14,,,,km,10,India
T-005354,Ground,2026-05-15,,,96,km,,UAE
T-005355,Hotel,2026-05-16,,,,km,7,Singapore
T-005356,Ground,2026-05-17,,,72,km,,UK
T-005357,Hotel,2026-05-18,,,,km,3,India
T-005358,Ground,2026-05-19,,,118,km,,UAE
T-005359,Ground,2026-05-20,,,42,km,,US
T-005360,Flight,2026-05-21,SIN,JFK,,km,,UK
T-005361,Flight,2026-05-22,DEL,BLR,11811,km,,UAE
T-005362,Flight,2026-05-23,BLR,DXB,10168,km,,UK
T-005363,Ground,2026-05-24,,,123,km,,UK
T-005364,Hotel,2026-05-25,,,,km,1,India
T-005365,Ground,2026-05-26,,,53,km,,UK
T-005366,Hotel,2026-05-27,,,,km,8,US
T-005367,Ground,2026-05-28,,,108,km,,US
T-005368,Flight,2026-05-29,DXB,SIN,,km,,US
T-005369,Flight,2026-05-30,DEL,BLR,5917,km,,UK
T-005370,Ground,2026-05-31,,,12,km,,US
T-005371,Flight,2026-06-01,BOM,BLR,5780,km,,UAE
T-005372,Flight,2026-06-02,BOM,SFO,,km,,India
T-005373,Ground,2026-06-03,,,43,km,,UAE
T-005374,Ground,2026-06-04,,,151,km,,UK
T-005375,Flight,2026-06-05,BLR,BOM,10310,km,,Singapore
T-005376,Hotel,2026-06-06,,,,km,6,UAE
T-005377,Hotel,2026-06-07,,,,km,11,India
T-005378,Flight,2026-06-08,LHR,DXB,3085,km,,UAE
T-005379,Hotel,2026-06-09,,,,km,11,UAE
T-005380,Ground,2026-06-10,,,42,km,,India
T-005381,Flight,2026-06-11,BLR,JFK,2950,km,,India
T-005382,Flight,2026-06-12,SFO,DEL,5873,km,,India
T-005383,Hotel,2026-06-13,,,,km,9,India
T-005384,Flight,2026-06-14,BLR,SFO,,km,,India
T-005385,Hotel,2026-06-15,,,,km,12,US
T-005386,Ground,2026-06-16,,,33,km,,UK
T-005387,Flight,2026-06-17,BOM,SIN,11249,km,,India
T-005388,Flight,2026-06-18,JFK,BOM,,km,,UK
T-005389,Flight,2026-06-19,BOM,DXB,2365,km,,Singapore
T-005390,Hotel,2026-06-20,,,,km,9,India
T-005391,Flight,2026-06-21,BOM,SFO,9144,km,,US
T-005392,Ground,2026-06-22,,,40,km,,US
T-005393,Flight,2026-06-23,DXB,BOM,3805,km,,India
T-005394,Flight,2026-06-24,BOM,SFO,5947,km,,Singapore
T-005395,Ground,2026-06-25,,,70,km,,UK
T-005396,Flight,2026-06-26,JFK,SIN,,km,,US
T-005397,Hotel,2026-06-27,,,,km,6,US
T-005398,Flight,2026-06-28,LHR,SIN,5848,km,,US
T-005399,Hotel,2026-06-29,,,,km,12,US
T-005400,Flight,2026-01-01,JFK,SFO,,km,,UK
T-005401,Hotel,2026-01-02,,,,km,2,UAE
T-005402,Flight,2026-01-03,JFK,BOM,5347,km,,UAE
T-005403,Ground,2026-01-04,,,54,km,,US
T-005404,Ground,2026-01-05,,,152,km,,UAE
T-005405,Hotel,2026-01-06,,,,km,2,India
T-005406,Flight,2026-01-07,SIN,SFO,1383,km,,India
T-005407,Hotel,2026-01-08,,,,km,7,Singapore
T-005408,Flight,2026-01-09,DXB,JFK,,km,,Singapore
T-005409,Ground,2026-01-10,,,51,km,,Singapore
T-005410,Flight,2026-01-11,LHR,BOM,12375,km,,Singapore
T-005411,Ground,2026-01-12,,,127,km,,UK
T-005412,Hotel,2026-01-13,,,,km,10,US
T-005413,Ground,2026-01-14,,,5,km,,UAE
T-005414,Hotel,2026-01-15,,,,km,12,UAE
T-005415,Flight,2026-01-16,DXB,JFK,7384,km,,Singapore
T-005416,Ground,2026-01-17,,,106,km,,India
T-005417,Flight,2026-01-18,SIN,JFK,383,km,,UAE
T-005418,Hotel,2026-01-19,,,,km,7,Singapore
T-005419,Flight,2026-01-20,JFK,LHR,4714,km,,Singapore
T-005420,Flight,2026-01-21,SIN,BOM,,km,,India
T-005421,Hotel,2026-01-22,,,,km,2,US
T-005422,Flight,2026-01-23,DEL,BOM,12390,km,,India
T-005423,Hotel,2026-01-24,,,,km,12,Singapore
T-005424,Ground,2026-01-25,,,143,km,,UAE
T-005425,Ground,2026-01-26,,,109,km,,India
T-005426,Flight,2026-01-27,SFO,BOM,1621,km,,Singapore
T-005427,Flight,2026-01-28,SIN,BOM,7292,km,,India
T-005428,Flight,2026-01-29,DXB,BLR,,km,,US
T-005429,Ground,2026-01-30,,,94,km,,US
T-005430,Hotel,2026-01-31,,,,km,2,Singapore
T-005431,Ground,2026-02-01,,,50,km,,UK
T-005432,Ground,2026-02-02,,,136,km,,India
T-005433,Flight,2026-02-03,DEL,JFK,2603,km,,India
T-005434,Hotel,2026-02-04,,,,km,12,India
T-005435,Ground,2026-02-05,,,8,km,,India
T-005436,Hotel,2026-02-06,,,,km,5,UAE
T-005437,Flight,2026-02-07,SFO,SIN,1763,km,,UK
T-005438,Ground,2026-02-08,,,135,km,,India
T-005439,Flight,2026-02-09,JFK,SFO,10842,km,,US
T-005440,Ground,2026-02-10,,,175,km,,UAE
T-005441,Flight,2026-02-11,SIN,LHR,12478,km,,India
T-005442,Hotel,2026-02-12,,,,km,7,UK
T-005443,Hotel,2026-02-13,,,,km,5,Singapore
T-005444,Hotel,2026-02-14,,,,km,4,US
T-005445,Ground,2026-02-15,,,54,km,,US
T-005446,Hotel,2026-02-16,,,,km,7,India
T-005447,Hotel,2026-02-17,,,,km,5,India
T-005448,Flight,2026-02-18,BLR,DEL,,km,,UK
T-005449,Hotel,2026-02-19,,,,km,4,UAE
T-005450,Hotel,2026-02-20,,,,km,12,UK
T-005451,Flight,2026-02-21,BOM,DEL,9847,km,,US
T-005452,Ground,2026-02-22,,,85,km,,Singapore
T-005453,Flight,2026-02-23,SIN,BOM,1235,km,,Singapore
T-005454,Hotel,2026-02-24,,,,km,6,India
T-005455,Hotel,2026-02-25,,,,km,11,UAE
T-005456,Ground,2026-02-26,,,105,km,,US
T-005457,Ground,2026-02-27,,,116,km,,UK
T-005458,Flight,2026-02-28,SIN,DXB,9927,km,,UAE
T-005459,Ground,2026-03-01,,,95,km,,India
T-005460,Hotel,2026-03-02,,,,km,8,Singapore
T-005461,Flight,2026-03-03,LHR,SIN,3212,km,,UAE
T-005462,Hotel,2026-03-04,,,,km,7,US
T-005463,Flight,2026-03-05,DXB,DEL,7051,km,,Singapore
T-005464,Flight,2026-03-06,LHR,DXB,,km,,UAE
T-005465,Ground,2026-03-07,,,52,km,,India
T-005466,Ground,2026-03-08,,,102,km,,UK
T-005467,Hotel,2026-03-09,,,,km,1,UK
T-005468,Flight,2026-03-10,BOM,SIN,,km,,UK
T-005469,Flight,2026-03-11,DEL,LHR,3889,km,,Singapore
T-005470,Ground,2026-03-12,,,165,km,,UAE
T-005471,Ground,2026-03-13,,,26,km,,UAE
T-005472,Ground,2026-03-14,,,45,km,,Singapore
T-005473,Ground,2026-03-15,,,127,km,,US
T-005474,Hotel,2026-03-16,,,,km,10,India
T-005475,Ground,2026-03-17,,,100,km,,India
T-005476,Flight,2026-03-18,JFK,DEL,,km,,UAE
T-005477,Ground,2026-03-19,,,25,km,,US
T-005478,Flight,2026-03-20,LHR,JFK,9735,km,,US
T-005479,Hotel,2026-03-21,,,,km,5,Singapore
T-005480,Flight,2026-03-22,JFK,LHR,,km,,UAE
T-005481,Hotel,2026-03-23,,,,km,6,UK
T-005482,Flight,2026-03-24,JFK,LHR,8543,km,,Singapore
T-005483,Hotel,2026-03-25,,,,km,5,India
T-005484,Hotel,2026-03-26,,,,km,2,UAE
T-005485,Flight,2026-03-27,BOM,SFO,7347,km,,UAE
T-005486,Hotel,2026-03-28,,,,km,11,India
T-005487,Ground,2026-03-29,,,75,km,,India
T-005488,Ground,2026-03-30,,,81,km,,UK
T-005489,Hotel,2026-03-31,,,,km,12,India
T-005490,Hotel,2026-04-01,,,,km,5,UK
T-005491,Ground,2026-04-02,,,11,km,,UAE
T-005492,Flight,2026-04-03,JFK,SFO,,km,,US
T-005493,Flight,2026-04-04,BLR,DEL,9227,km,,UK
T-005494,Hotel,2026-04-05,,,,km,1,India
T-005495,Flight,2026-04-06,DEL,BOM,4367,km,,India
T-005496,Flight,2026-04-07,BOM,BLR,,km,,India
T-005497,Ground,2026-04-08,,,141,km,,UAE
T-005498,Ground,2026-04-09,,,90,km,,Singapore
T-005499,Flight,2026-04-10,BLR,DXB,8909,km,,UAE
T-005500,Hotel,2026-04-11,,,,km,5,US
T-005501,Ground,2026-04-12,,,89,km,,US
T-005502,Flight,2026-04-13,LHR,BOM,1050,km,,US
T-005503,Hotel,2026-04-14,,,,km,10,UAE
T-005504,Ground,2026-04-15,,,24,km,,UAE
T-005505,Ground,2026-04-16,,,94,km,,UK
T-005506,Ground,2026-04-17,,,82,km,,US
T-005507,Ground,2026-04-18,,,77,km,,UAE
T-005508,Hotel,2026-04-19,,,,km,10,India
T-005509,Flight,2026-04-20,SIN,LHR,8099,km,,US
T-005510,Ground,2026-04-21,,,92,km,,UAE
T-005511,Flight,2026-04-22,DXB,BOM,7467,km,,India
T-005512,Ground,2026-04-23,,,132,km,,US
T-005513,Flight,2026-04-24,LHR,DEL,5171,km,,US
T-005514,Ground,2026-04-25,,,16,km,,Singapore
T-005515,Hotel,2026-04-26,,,,km,1,US
T-005516,Flight,2026-04-27,JFK,SIN,,km,,Singapore
T-005517,Flight,2026-04-28,BLR,BOM,1539,km,,UK
T-005518,Flight,2026-04-29,DEL,SIN,12423,km,,UK
T-005519,Ground,2026-04-30,,,122,km,,US
T-005520,Flight,2026-05-01,BOM,DXB,,km,,US
T-005521,Hotel,2026-05-02,,,,km,9,UK
T-005522,Hotel,2026-05-03,,,,km,6,UK
T-005523,Flight,2026-05-04,DXB,SIN,2891,km,,UK
T-005524,Ground,2026-05-05,,,165,km,,Singapore
T-005525,Ground,2026-05-06,,,19,km,,UK
T-005526,Hotel,2026-05-07,,,,km,12,US
T-005527,Flight,2026-05-08,SFO,SIN,10322,km,,US
T-005528,Ground,2026-05-09,,,180,km,,US
T-005529,Flight,2026-05-10,DXB,SIN,3697,km,,US
T-005530,Ground,2026-05-11,,,108,km,,Singapore
T-005531,Ground,2026-05-12,,,98,km,,Singapore
T-005532,Flight,2026-05-13,BLR,DEL,,km,,India
T-005533,Ground,2026-05-14,,,6,km,,India
T-005534,Flight,2026-05-15,JFK,LHR,9454,km,,US
T-005535,Ground,2026-05-16,,,115,km,,UAE
T-005536,Flight,2026-05-17,DEL,SFO,,km,,US
T-005537,Ground,2026-05-18,,,57,km,,Singapore
